Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO crop,XY paired,achiasmate,asynased,notes
Batch9,,22feb18_1feb18_KAZ_m1_sp1_26.2_rev.tif,24652-15587-2205.tif,2,20,21,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_23_rev.tif,24735-7543-2549.tif,3,20,24,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_20_rev.tif,24820-4094-25921.tif,2,20,21,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.1_rev.tif,25199-17-29676.tif,3,20,20,no,yes,2,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_15_rev.tif,25234-30463-300.tif,2,20,31,no,yes,1,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_17_rev.tif,25292-27303-11171.tif,5,20,17,no,yes,4,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_21.4_rev.tif,25341-12864-672.tif,2,20,23,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_14.1_rev.tif,25410-3138-6614.tif,2,20,24,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_19_rev.tif,25609-10871-4091.tif,3,20,23,no,no,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_14.1_rev.tif,25674-19189-14465.tif,5,20,22,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_5_rev.tif,25756-1200-7028.tif,3,20,20,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_10.3_rev.tif,25974-32426-28515.tif,1,20,21,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_18_rev.tif,26023-9031-8269.tif,2,20,20,yes,yes,2,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_14_rev.tif,26076-7262-9497.tif,2,20,22,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_14_rev.tif,26243-12025-4500.tif,4,20,21,no,yes,1,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_9_rev.tif,26246-20120-22944.tif,2,20,32,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_4_rev.tif,2629-19859-18190.tif,2,20,21,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_23_rev.tif,26324-14019-19839.tif,2,20,24,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_19_rev.tif,26391-5833-16482.tif,2,20,32,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_6_rev.tif,26646-13086-30587.tif,2,20,22,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_12_rev.tif,26679-3588-27250.tif,3,20,20,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_1_rev.tif,26767-29191-28231.tif,4,20,20,no,yes,1,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_13.2_rev.tif,26987-17879-23309.tif,1,20,30,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_16.1_rev.tif,26996-17568-15814.tif,3,20,36,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_19.2_rev.tif,27068-8985-18885.tif,2,20,21,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_5_rev.tif,27094-25328-1602.tif,1,20,26,yes,yes,0,0,redo crop
Batch9,,26jan18_11jan18_KAZ_m3_sp1_9.1_rev.tif,27144-8725-14403.tif,3,20,17,no,yes,3,0,
Batch9,,10jun15_24mar15_G_m1_sp1_4_rev.tif,27323-21217-1473.tif,2,20,25,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_5.2_rev.tif,27415-4529-30628.tif,3,20,28,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_10.4_rev.tif,27759-15129-9057.tif,3,20,22,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_6.2_rev.tif,27939-7005-26126.tif,2,20,28,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_21_rev.tif,28033-28436-17427.tif,2,20,26,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_7_rev.tif,28111-24067-24047.tif,3,20,22,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_21.2_rev.tif,28216-12731-560.tif,3,20,27,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_13_rev.tif,28693-16662-20550.tif,3,20,22,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_3_rev.tif,28921-13772-3791.tif,2,20,20,no,yes,2,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_6_rev.tif,29098-692-1669.tif,2,20,19,no,yes,2,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_5_rev.tif,29107-2066-27283.tif,2,20,21,no,no,2,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_9_rev.tif,29167-16474-18452.tif,4,20,28,no,yes,1,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_17_rev.tif,29258-25951-8723.tif,2,20,23,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_18_rev.tif,29300-1634-16490.tif,4,20,23,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_10_rev.tif,29379-10338-3967.tif,3,20,20,no,no,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_5.2_rev.tif,29442-26474-986.tif,1,20,19,no,yes,2,0,
Batch9,,10jun15_24mar15_G_m1_sp1_5_rev.tif,29469-322-23442.tif,3,20,21,no,yes,1,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_11_rev.tif,29513-15793-13535.tif,3,20,21,no,yes,1,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_7.1_rev.tif,29546-17580-5824.tif,3,20,26,no,yes,0,1,
Batch9,,6mar18_1feb18_LEW_m1_sp1_4.2_rev.tif,29572-3980-20614.tif,3,20,20,no,yes,2,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.3_rev.tif,29578-2657-11897.tif,5,20,23,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_11.1_rev.tif,29663-12720-23253.tif,1,20,26,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_3.1_rev.tif,29698-6247-4954.tif,1,20,29,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_30_rev.tif,29699-528-19439.tif,2,20,24,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_4_rev.tif,29750-26889-30380.tif,1,20,24,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_25_rev.tif,29839-17868-6413.tif,5,20,20,no,yes,2,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_1_rev.tif,29903-16899-10841.tif,3,20,22,no,yes,3,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_13.3_rev.tif,30445-16375-16716.tif,2,20,30,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_13_rev.tif,30458-22640-24507.tif,1,20,25,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_22.1_rev.tif,30560-11884-12162.tif,4,20,21,no,yes,0,0,possible duplicate?
Batch9,,27mar16_6mar16_G_m3_sp1_2_rev.tif,30623-5260-21207.tif,1,20,22,no,yes,1,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_17_rev.tif,30965-6856-15836.tif,2,20,22,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_7_rev.tif,30988-28540-9135.tif,2,20,31,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_18.1_rev.tif,31013-981-21879.tif,3,20,24,no,yes,1,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_16.2_rev.tif,31123-15659-15035.tif,4,20,20,no,yes,3,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_17_rev.tif,31407-31860-6826.tif,3,20,22,no,no,1,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_14.2_rev.tif,31444-4189-25896.tif,2,20,21,no,yes,1,0,
Batch9,,10jun15_24mar15_G_m1_sp1_18_rev.tif,31557-15209-26292.tif,2,20,21,yes,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_3.1_rev.tif,3172-18362-11674.tif,3,20,19,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_18.1_rev.tif,31884-806-3143.tif,3,20,17,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_26.1_rev.tif,32064-21741-24441.tif,1,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_13.3_rev.tif,32089-1076-18846.tif,3,20,20,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_23_rev.tif,32220-5216-31400.tif,5,20,19,no,yes,2,0,
Batch9,,10jun15_24mar15_G_m1_sp1_11_rev.tif,32232-21602-1287.tif,2,20,21,yes,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_9.1_rev.tif,32337-11359-6804.tif,3,20,19,no,yes,1,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_4.1_rev.tif,32341-30760-17853.tif,3,20,21,no,yes,1,0,
Batch9,,10jun15_24mar15_G_m1_sp1_3.3_rev.tif,32558-1864-18314.tif,3,20,23,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_28_rev.tif,32647-21391-11059.tif,2,20,24,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_10.2_rev.tif,32661-18878-3787.tif,3,20,19,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_17.1_rev.tif,32755-6169-18833.tif,3,20,23,no,yes,1,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_15_rev.tif,3288-15242-23604.tif,3,20,25,no,yes,0,2,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_16_rev.tif,3292-27396-30997.tif,3,20,19,no,yes,2,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_24_rev.tif,3553-13928-22915.tif,3,20,23,no,yes,1,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_8_rev.tif,3792-27889-30459.tif,4,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_20_rev.tif,3830-13727-66.tif,4,20,21,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_23_rev.tif,3905-22675-16318.tif,2,20,19,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_17_rev.tif,4013-29665-31321.tif,3,20,18,no,yes,2,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_5_rev.tif,4245-13706-2608.tif,1,20,23,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.7_rev.tif,4309-7212-31696.tif,4,20,23,no,no,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_21.5_rev.tif,4406-30659-6367.tif,5,20,18,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_6_rev.tif,4524-5868-17200.tif,5,20,17,no,yes,2,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_3_rev.tif,4579-1602-8080.tif,3,20,24,no,yes,1,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_12.3_rev.tif,4611-5199-32610.tif,4,20,21,no,no,1,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_22_rev.tif,464-26310-16816.tif,2,20,25,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_11_rev.tif,4651-16739-3408.tif,5,20,19,no,yes,3,0,
Batch9,,27mar16_6mar16_G_m3_sp1_10.1_rev.tif,4708-10888-23605.tif,2,20,25,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_1_rev.tif,4729-8045-12447.tif,2,20,23,no,yes,0,1,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_4_rev.tif,4765-24585-25435.tif,2,20,22,yes,yes,1,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_13.1_rev.tif,4767-2913-9637.tif,1,20,32,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_14_rev.tif,4779-25945-27067.tif,1,20,22,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_10_rev.tif,4864-32745-17877.tif,3,20,25,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_15.3_rev.tif,4921-12791-3197.tif,1,20,21,yes,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_6.1_rev.tif,5145-19849-26769.tif,1,20,23,no,yes,0,1,possible duplicate
Batch9,,10jun15_24mar15_G_m1_sp1_7_rev.tif,5241-12273-13344.tif,2,20,22,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_10.1_rev.tif,5390-9910-18917.tif,3,20,19,no,yes,1,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_7_rev.tif,5400-20515-12940.tif,3,20,24,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_3_rev.tif,5635-12010-25904.tif,2,20,20,yes,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_16_rev.tif,5803-10606-6629.tif,3,20,24,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_23.2_rev.tif,6129-2385-30731.tif,3,20,19,no,yes,1,0,
Batch9,,10jun15_24mar15_G_m1_sp1_9_rev.tif,6201-24417-5744.tif,2,20,21,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_15.2_rev.tif,624-28427-769.tif,2,20,21,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_14_rev.tif,6584-9629-24646.tif,2,20,23,no,no,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_8_rev.tif,6591-27652-31427.tif,2,20,22,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_14_rev.tif,676-15471-17820.tif,2,20,23,yes,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_29_rev.tif,7103-30628-23682.tif,2,20,21,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_28.2_rev.tif,7220-8426-1461.tif,3,20,21,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_22.3_rev.tif,7355-26839-27561.tif,3,20,21,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_13.2_rev.tif,7360-18551-12026.tif,1,20,21,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_26.1_rev.tif,7506-23962-8170.tif,3,20,20,no,yes,1,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_11_rev.tif,7708-14796-1493.tif,3,20,21,no,yes,1,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_4_rev.tif,7747-14218-13055.tif,2,20,32,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_16.2_rev.tif,7747-5417-13012.tif,2,20,32,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_13_rev.tif,7805-18191-18490.tif,3,20,20,no,yes,2,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_12.1_rev.tif,781-26774-8625.tif,2,20,29,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_20_rev.tif,7832-22153-18780.tif,1,20,26,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_8_rev.tif,7872-3070-30883.tif,1,20,35,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_22_rev.tif,7886-23210-13384.tif,3,20,22,no,yes,1,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_16_rev.tif,7995-24758-145.tif,2,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_7_rev.tif,8091-16168-17094.tif,4,20,23,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_8_rev.tif,821-19388-27164.tif,1,20,22,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_13_rev.tif,8216-12369-32100.tif,2,20,20,no,yes,2,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_13_rev.tif,8493-10226-20387.tif,3,20,21,yes,yes,1,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_26_rev.tif,8517-10653-30056.tif,2,20,21,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_6_rev.tif,8538-31274-2000.tif,2,20,28,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_5_rev.tif,8989-15708-2955.tif,4,20,20,no,yes,2,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_14_rev.tif,9245-25588-28796.tif,2,20,24,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_21.3_rev.tif,9292-10415-19254.tif,3,20,26,no,no,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_6.2_rev.tif,9336-24041-4646.tif,4,20,21,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_17_rev.tif,9342-25154-16873.tif,3,20,20,no,yes,0,1,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_18.1_rev.tif,9381-815-26131.tif,2,20,19,no,yes,2,0,
Batch9,,10jun15_24mar15_G_m1_sp1_24_rev.tif,94-15018-32670.tif,2,20,22,yes,no,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_9.2_rev.tif,9452-21196-10570.tif,5,20,17,no,yes,3,0,bad signal
Batch9,,11feb18_1feb18_MSM_m1_sp1_21.1_rev.tif,9468-15928-1865.tif,3,20,26,no,yes,1,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_6_rev.tif,9565-7525-22995.tif,2,20,24,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_7_rev.tif,9658-6610-4951.tif,3,20,19,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_26.1_rev.tif,970-31478-19979.tif,3,20,19,no,yes,3,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_6_rev.tif,29405-19777-23612.tif,5,20,15,no,,,0,
Batch11,X,5jun18_21may18_KAZ_m2_sp1_10.1_rev.tif,22423-23466-14621.tif,,20,15,no,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_17_rev.tif,26327-7310-2936.tif,,20?,16,yes,,,,signal not that good
Batch11,X,29aug18_30oct17_HMI_m1_sp3_3_rev.tif,18417-20382-1006.tif,5,20,18,no,yes,,0,
Batch11,X,9mar18_13oct17_SPRET_m1_sp1_3.4_rev.tif,5473-8105-9836.tif,3,20,26,no,?,,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_29_rev.tif,22384-14016-8170.tif,5,20,?,no,yes,,0,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_18.1_rev.tif,26084-16752-20913.tif,5,20,12?,,,,,
Batch11,X,22jun18_24aug17_PERC_m1_sp1_28.1_rev.tif,4575-14618-5830.tif,,20,12?,no,,,,
Batch11,X,29aug18_30oct17_HMI_m1_sp3_8_rev.tif,7463-24599-6642.tif,5?,20,12?,,,,,signal not the best
Batch11,X,3sep18_27aug18_HMI_m1_sp1_3.2_rev.tif,23446-4417-8434.tif,5,20,15?,no,yes,3?,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_26.1_rev.tif,19673-32216-2692.tif,,20,15?,no,yes,,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_30.2_rev.tif,22219-31515-1245.tif,5?,20,16?,no,yes,2?,0,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_25.2_rev.tif,1851-14950-10961.tif,4?5?,20,17?,yes,yes,,,telomere end join
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_31_rev.tif,24502-26828-4491.tif,5?,20,17?,,yes,,,
Batch11,X,25jun18_8jun18_SPIC_m2_sp1_4.2_rev.tif,1947-10487-17151.tif,,20,17?,no,yes,,0,
Batch11,X,29aug18_7aug18_AST_m1_sp1_11_rev.tif,10821-20090-9468.tif,,20,17?,no,yes,2?,0,
Batch11,X,3mar15_13jan17_LEW_m1_sp1_12_rev.tif,21275-4545-31579.tif,,20,18?,,yes,,0,
Batch11,X,28jul17_30may17_SPRET_m1_sp1_8_rev.tif,23127-32125-20295.tif,5,20,19?,no,no,,0,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_7.1_rev.tif,224-26862-6101.tif,4?5?,20,19?,,yes?,,,signal not that strong
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_21.2_rev.tif,15946-14820-3480.tif,,,,,,,,
Batch11,X,29aug18_30oct17_HMI_m1_sp3_4_rev.tif,1766-22645-26071.tif,4?5?,20,,,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_22_rev.tif,17673-19893-22667.tif,,20,,,no,,,
Batch11,X,3jul18_19may18_KAZ_m1_sp1_14_rev.tif,18158-19289-27011.tif,,,,,,,,
Batch11,X,25jun18_8jun18_SPIC_m2_sp1_9_rev.tif,18555-24423-27192.tif,5?,20,,,,,,
Batch11,X,22jun18_24aug17_PERC_m1_sp1_17.1_rev.tif,18555-9926-27200.tif,,,,,,,,
Batch11,X,29aug18_30oct17_HMI_m1_sp3_12.1_rev.tif,23195-13097-32671.tif,5?,20,,,,,,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_3_rev.tif,25280-1655-10298.tif,,,,,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_9_rev.tif,25865-14554-1131.tif,5,20,,,,,,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_9.1_rev.tif,26394-29138-707.tif,,,,yes,,,,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_29_rev.tif,26775-31380-25154.tif,,,,,,,,signal bad
Batch11,X,3sep18_27aug18_HMI_m1_sp1_27_rev.tif,27063-3898-6350.tif,5?4?,20,,no,yes,,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_12.1_rev.tif,28913-16792-4866.tif,5,20,,,,,,signal not very good
Batch11,X,29aug18_7aug18_AST_m1_sp1_7.1_rev.tif,29331-26306-12563.tif,,,,,,,,
Batch11,X,3mar15_13jan17_LEW_m1_sp1_16_rev.tif,3051-9082-32119.tif,,,,,,,,
Batch11,X,27jun18_8jun18_AST_m1_sp1_3_rev.tif,3123-1524-4294.tif,,,,,,,,
Batch11,X,31aug18_1mar18_CAROLI_m1_sp3_21.3_rev.tif,32542-30714-17962.tif,,21?,,,,,,
Batch11,X,29aug18_30oct17_HMI_m1_sp3_14_rev.tif,3918-14041-22806.tif,5,20,,,,,,
Batch11,X,22jun18_24aug17_PERC_m1_sp1_19.1_rev.tif,4758-15149-24269.tif,,,,yes,,,,
Batch11,X,29aug18_7aug18_AST_m1_sp1_16_rev.tif,4862-22122-27375.tif,4?,20,,no,yes,,0,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_4.1_rev.tif,5940-22090-26600.tif,,20,,,,,,signal not very good
Batch11,X,9jun18_8may17_LEW_m1_sp1_19.1_rev.tif,6897-10844-17460.tif,,20,,no,yes,,,signal not that good
Batch11,X,14jun18_11jan18_SPRET_m1_sp1_2_rev.tif,7239-23104-7156.tif,,,,,,,,mulitple cells
Batch11,X,29aug18_7aug18_AST_m1_sp1_6_rev.tif,7458-16284-17625.tif,,20,,yes,yes,,,bad signal
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_9.2_rev.tif,11406-2435-21271.tif,,20,,,,,,
Batch11,X,29aug18_7aug18_AST_m1_sp1_21_rev.tif,11728-17555-10330.tif,,,,,,,,
Batch11,X,27jun18_8jun18_AST_m1_sp1_5.3_rev.tif,12751-23042-27317.tif,,,,,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_28.2_rev.tif,14073-19132-30673.tif,,21?,,,,,,
Batch11,X,3mar15_13jan17_LEW_m1_sp1_7_rev.tif,14281-25706-17420.tif,,20,,no,yes,,0,
Batch11,X,3mar15_13jan17_LEW_m1_sp1_6_rev.tif,14642-7467-7816.tif,,20,,no,no,,0,
Batch11,X,3jan18_30oct17_HMI_m1_sp1_2_rev.tif,16001-15934-31081.tif,,,,,,,,
Batch11,X,5jun18_21may18_KAZ_m2_sp1_15.1_rev.tif,19240-15144-26005.tif,,20,,no,yes,,0,
Batch11,X,27jun18_8jun18_AST_m1_sp1_9_rev.tif,2077-10262-26171.tif,,21?,,,,,,
Batch11,X,20apr18_18feb18_LEW_m3_sp2_5_rev.tif,21552-28709-29903.tif,5?,20,,,,,,
Batch11,X,29aug18_30oct17_HMI_m1_sp3_2.2_rev.tif,21783-23815-24267.tif,5?,20,,no,,,,
Batch11,X,27jun18_8jun18_AST_m1_sp1_5.1_rev.tif,21963-26794-10760.tif,5?,20,,no,,,0,
Batch11,X,3jul18_19may18_KAZ_m1_sp1_1_rev.tif,25074-32530-20519.tif,,20,,no,yes,,,
Batch11,X,31aug18_1mar18_CAROLI_m1_sp3_21.2_rev.tif,25546-12649-8497.tif,5?,20,,no,yes,,0,
Batch11,X,27jun18_8jun18_AST_m1_sp1_4_rev.tif,25919-12664-13975.tif,,,,,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_26.2_rev.tif,26356-26107-6354.tif,4?5?,20,,,,,,signal not very good
Batch11,X,29aug18_7aug18_AST_m1_sp1_27.1_rev.tif,30727-25067-25621.tif,,,,,,,,
Batch11,X,22jun18_24aug17_PERC_m1_sp1_4_rev.tif,30854-3706-27842.tif,5?,20,,,,,,
Batch11,X,3mar15_13jan17_LEW_m1_sp1_26_rev.tif,31104-18027-25251.tif,5,20,,no,yes,,0,
Batch11,X,22jun18_24aug17_PERC_m1_sp1_10_rev.tif,31667-9747-25080.tif,,,,,,,,
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_2_rev.tif,31864-31619-4367.tif,,,,,,,,
Batch11,X,29aug18_7aug18_AST_m1_sp1_5_rev.tif,32663-15911-16558.tif,,,,,,,,
Batch11,X,3sep18_27aug18_HMI_m1_sp1_30.1_rev.tif,8193-19949-23419.tif,5,20,,no,yes,,0,signal not very good
Batch11,X,13sep18_28jun18_MOLF_m1_sp1_19.2_rev.tif,9614-24960-461.tif,,20,,,,,,telomere joined
Batch11,X?,14jun18_11jan18_SPRET_m1_sp1_5_rev.tif,29231-22752-10445.tif,,20,,,,,,
Batch11,X?,27jun18_8jun18_AST_m1_sp1_13.2_rev.tif,9879-22938-32733.tif,,19? 21?,,,,,,
Batch11,,21jun18_18feb18_LEW_m3_sp2_6_rev.tif,17716-25267-14070.tif,5,20,17,no,yes,2,0,
Batch11,,22jun18_24aug17_PERC_m1_sp1_21_rev.tif,2840-8854-26105.tif,5,20,17,no,yes,2,0,
Batch11,,22jun18_24aug17_PERC_m1_sp1_24_rev.tif,14395-2304-11954.tif,4,20,17,no,yes,3,0,
Batch11,,22jun18_24aug17_PERC_m1_sp1_9_rev.tif,28385-19319-22884.tif,5,20,18,no,yes,2,0,
Batch11,,22jun18_24aug17_PERC_m1_sp1_28.2_rev.tif,28954-32705-21464.tif,5,20,18,no,yes,2,0,
Batch11,,29aug18_30oct17_HMI_m1_sp3_9_rev.tif,1869-17831-12743.tif,5,20,18,no,yes,3,0,
Batch11,,3jul18_19may18_KAZ_m1_sp1_26.3_rev.tif,2274-16145-24735.tif,2,20,18,no,yes,1,0,
Batch11,,5jun18_21may18_KAZ_m2_sp1_15.2_rev.tif,10679-15108-13872.tif,5,20,18,no,yes,2,0,
