fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
12dec17_18nov17_WSB_f2_sp1_16_rev,59,2.1212,0.03624,19,12dec17_18nov17_WSB_f2_sp1_16_rev_19,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,63,2.0896,0.033424,2,12dec17_18nov17_WSB_f2_sp1_16_rev_2,1,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,86,4.1156,0.048124,20,12dec17_18nov17_WSB_f2_sp1_16_rev_20,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,52,0.68966,0.013372,3,12dec17_18nov17_WSB_f2_sp1_16_rev_3,1,0,,,2,24,33,,
12dec17_18nov17_WSB_f2_sp1_16_rev,79,4.4367,0.055832,4,12dec17_18nov17_WSB_f2_sp1_16_rev_4,1,0,,,1,39,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,56,0.29412,0.0052096,5,12dec17_18nov17_WSB_f2_sp1_16_rev_5,1,0,,,1,24,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,66,0.63492,0.0096124,6,12dec17_18nov17_WSB_f2_sp1_16_rev_6,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,52,2.5397,0.048835,7,12dec17_18nov17_WSB_f2_sp1_16_rev_7,1,0,,,1,35,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,70,1.4286,0.020537,8,12dec17_18nov17_WSB_f2_sp1_16_rev_8,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_16_rev,90,3.7878,0.042105,9,12dec17_18nov17_WSB_f2_sp1_16_rev_9,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,141,3.7827,0.026804,1,12dec17_18nov17_WSB_f2_sp1_17_rev_1,1,0,,,1,122,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,104,4.6665,0.044975,11,12dec17_18nov17_WSB_f2_sp1_17_rev_11,1,0,,,1,65,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,41,5.0853,0.12411,13,12dec17_18nov17_WSB_f2_sp1_17_rev_13,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,133,5.1748,0.038969,15,12dec17_18nov17_WSB_f2_sp1_17_rev_15,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,56,7.5007,0.13391,18,12dec17_18nov17_WSB_f2_sp1_17_rev_18,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,65,6.1419,0.094806,19,12dec17_18nov17_WSB_f2_sp1_17_rev_19,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,108,7.5921,0.070229,2,12dec17_18nov17_WSB_f2_sp1_17_rev_2,1,0,,,1,58,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,51,0.88235,0.017353,20,12dec17_18nov17_WSB_f2_sp1_17_rev_20,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,120,8.3896,0.069892,22,12dec17_18nov17_WSB_f2_sp1_17_rev_22,1,0,,,1,61,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,66,2.0588,0.031292,24,12dec17_18nov17_WSB_f2_sp1_17_rev_24,1,0,,,2,18,36,,
12dec17_18nov17_WSB_f2_sp1_17_rev,30,4.1324,0.13617,28,12dec17_18nov17_WSB_f2_sp1_17_rev_28,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,132,5.6186,0.042657,3,12dec17_18nov17_WSB_f2_sp1_17_rev_3,1,0,,,1,77,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,106,3.5925,0.034043,6,12dec17_18nov17_WSB_f2_sp1_17_rev_6,1,0,,,1,82,,,
12dec17_18nov17_WSB_f2_sp1_17_rev,31,5.3905,0.17158,8,12dec17_18nov17_WSB_f2_sp1_17_rev_8,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,83,2.9851,0.035794,10,12dec17_18nov17_WSB_f2_sp1_18_rev_10,1,0,,,1,44,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,62,4.3478,0.070161,11,12dec17_18nov17_WSB_f2_sp1_18_rev_11,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,94,2.8125,0.029812,13,12dec17_18nov17_WSB_f2_sp1_18_rev_13,1,0,,,2,20,48,,
12dec17_18nov17_WSB_f2_sp1_18_rev,56,6.3934,0.11484,14,12dec17_18nov17_WSB_f2_sp1_18_rev_14,1,0,,,1,43,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,108,3.9498,0.036559,15,12dec17_18nov17_WSB_f2_sp1_18_rev_15,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,66,4.0845,0.061566,16,12dec17_18nov17_WSB_f2_sp1_18_rev_16,1,0,,,1,41,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,78,4.705,0.060267,17,12dec17_18nov17_WSB_f2_sp1_18_rev_17,1,0,,,1,37,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,83,5.8756,0.070489,18,12dec17_18nov17_WSB_f2_sp1_18_rev_18,1,0,,,1,47,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,110,6.7286,0.0612,2,12dec17_18nov17_WSB_f2_sp1_18_rev_2,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,53,1.6129,0.030477,3,12dec17_18nov17_WSB_f2_sp1_18_rev_3,1,0,,,1,39,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,87,3.2836,0.037654,5,12dec17_18nov17_WSB_f2_sp1_18_rev_5,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,59,2.4615,0.041465,6,12dec17_18nov17_WSB_f2_sp1_18_rev_6,1,0,,,1,39,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,91,3.831,0.042196,7,12dec17_18nov17_WSB_f2_sp1_18_rev_7,1,0,,,1,85,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,83,3.7114,0.044604,8,12dec17_18nov17_WSB_f2_sp1_18_rev_8,1,0,,,1,46,,,
12dec17_18nov17_WSB_f2_sp1_18_rev,160,3.5821,0.022457,9,12dec17_18nov17_WSB_f2_sp1_18_rev_9,1,0,,,3,26,38,129,
12dec17_18nov17_WSB_f2_sp1_19_rev,92,2.7946,0.030475,1,12dec17_18nov17_WSB_f2_sp1_19_rev_1,1,0,,,1,52,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,77,5.5892,0.072969,10,12dec17_18nov17_WSB_f2_sp1_19_rev_10,1,0,,,2,45,74,,
12dec17_18nov17_WSB_f2_sp1_19_rev,84,3.3333,0.039547,11,12dec17_18nov17_WSB_f2_sp1_19_rev_11,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,120,13.184,0.11025,12,12dec17_18nov17_WSB_f2_sp1_19_rev_12,1,0,,,1,52,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,73,4.7314,0.064781,13,12dec17_18nov17_WSB_f2_sp1_19_rev_13,1,0,,,1,57,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,105,3.9934,0.037921,14,12dec17_18nov17_WSB_f2_sp1_19_rev_14,1,0,,,1,88,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,93,2.9412,0.0316,17,12dec17_18nov17_WSB_f2_sp1_19_rev_17,1,0,,,2,54,73,,
12dec17_18nov17_WSB_f2_sp1_19_rev,91,5.4909,0.060378,18,12dec17_18nov17_WSB_f2_sp1_19_rev_18,1,0,,,1,42,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,115,19.2439,0.16695,19,12dec17_18nov17_WSB_f2_sp1_19_rev_19,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,53,2.1212,0.039812,2,12dec17_18nov17_WSB_f2_sp1_19_rev_2,1,0,,,1,36,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,26,3.8596,0.15063,21,12dec17_18nov17_WSB_f2_sp1_19_rev_21,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,37,2.6087,0.070713,24,12dec17_18nov17_WSB_f2_sp1_19_rev_24,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,128,5.9039,0.045947,3,12dec17_18nov17_WSB_f2_sp1_19_rev_3,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,27,5.1542,0.19122,4,12dec17_18nov17_WSB_f2_sp1_19_rev_4,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,25,4.0216,0.1609,5,12dec17_18nov17_WSB_f2_sp1_19_rev_5,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_19_rev,101,6.3299,0.062831,6,12dec17_18nov17_WSB_f2_sp1_19_rev_6,1,0,,,2,17,53,,
12dec17_18nov17_WSB_f2_sp1_19_rev,83,3.7275,0.044774,9,12dec17_18nov17_WSB_f2_sp1_19_rev_9,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,81,2.1212,0.026251,1,12dec17_18nov17_WSB_f2_sp1_2_rev_1,1,0,,,1,60,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,84,4.1821,0.049881,11,12dec17_18nov17_WSB_f2_sp1_2_rev_11,1,0,,,1,21,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,73,2.8571,0.038968,13,12dec17_18nov17_WSB_f2_sp1_2_rev_13,1,0,,,1,34,,,faint foci near end
12dec17_18nov17_WSB_f2_sp1_2_rev,34,2.0339,0.060262,14,12dec17_18nov17_WSB_f2_sp1_2_rev_14,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,30,2.7692,0.091624,15,12dec17_18nov17_WSB_f2_sp1_2_rev_15,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,67,2,0.030007,16,12dec17_18nov17_WSB_f2_sp1_2_rev_16,1,0,,,1,26,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,68,8.9786,0.13187,17,12dec17_18nov17_WSB_f2_sp1_2_rev_17,1,0,,,1,60,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,48,3.6111,0.075458,18,12dec17_18nov17_WSB_f2_sp1_2_rev_18,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,64,1.5385,0.02405,19,12dec17_18nov17_WSB_f2_sp1_2_rev_19,1,0,,,1,45,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,75,1.4493,0.019452,2,12dec17_18nov17_WSB_f2_sp1_2_rev_2,1,0,,,1,57,,,bent segmentation might be bad
12dec17_18nov17_WSB_f2_sp1_2_rev,64,3.5754,0.056102,20,12dec17_18nov17_WSB_f2_sp1_2_rev_20,1,0,,,1,43,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,57,1.4286,0.025012,21,12dec17_18nov17_WSB_f2_sp1_2_rev_21,1,0,,,2,15,52,,
12dec17_18nov17_WSB_f2_sp1_2_rev,40,3.5362,0.087461,22,12dec17_18nov17_WSB_f2_sp1_2_rev_22,1,0,,,1,20,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,100,5.3812,0.053742,3,12dec17_18nov17_WSB_f2_sp1_2_rev_3,1,0,,,1,81,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,83,1.4493,0.017357,5,12dec17_18nov17_WSB_f2_sp1_2_rev_5,1,0,,,2,24,63,,faint foci
12dec17_18nov17_WSB_f2_sp1_2_rev,95,1.875,0.019795,6,12dec17_18nov17_WSB_f2_sp1_2_rev_6,1,0,,,2,24,53,,faint foci near end
12dec17_18nov17_WSB_f2_sp1_2_rev,95,4.8222,0.051011,7,12dec17_18nov17_WSB_f2_sp1_2_rev_7,1,0,,,1,61,,,
12dec17_18nov17_WSB_f2_sp1_2_rev,55,3.9886,0.072074,8,12dec17_18nov17_WSB_f2_sp1_2_rev_8,1,1,,,1,44,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,67,4.2628,0.063461,1,12dec17_18nov17_WSB_f2_sp1_20_rev_1,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,96,4.3725,0.045778,10,12dec17_18nov17_WSB_f2_sp1_20_rev_10,1,0,,,1,25,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,35,4.9411,0.14114,12,12dec17_18nov17_WSB_f2_sp1_20_rev_12,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,183,4.8875,0.026678,13,12dec17_18nov17_WSB_f2_sp1_20_rev_13,1,0,,,1,160,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,110,3.8235,0.034731,14,12dec17_18nov17_WSB_f2_sp1_20_rev_14,1,0,,,1,98,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,125,4.4154,0.03531,15,12dec17_18nov17_WSB_f2_sp1_20_rev_15,1,0,,,1,46,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,50,3.6964,0.073297,17,12dec17_18nov17_WSB_f2_sp1_20_rev_17,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,96,3.6066,0.03738,18,12dec17_18nov17_WSB_f2_sp1_20_rev_18,1,0,,,1,95,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,106,4.9909,0.046933,19,12dec17_18nov17_WSB_f2_sp1_20_rev_19,1,0,,,1,53,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,46,4.0884,0.088414,21,12dec17_18nov17_WSB_f2_sp1_20_rev_21,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,32,5.2421,0.16628,22,12dec17_18nov17_WSB_f2_sp1_20_rev_22,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,81,2.1538,0.026643,25,12dec17_18nov17_WSB_f2_sp1_20_rev_25,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,56,4.3684,0.077518,26,12dec17_18nov17_WSB_f2_sp1_20_rev_26,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,137,11.5501,0.084567,3,12dec17_18nov17_WSB_f2_sp1_20_rev_3,1,0,,,1,79,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,99,2.4242,0.024419,5,12dec17_18nov17_WSB_f2_sp1_20_rev_5,1,0,,,1,39,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,92,3,0.032632,6,12dec17_18nov17_WSB_f2_sp1_20_rev_6,1,0,,,1,71,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,126,5.4811,0.043386,7,12dec17_18nov17_WSB_f2_sp1_20_rev_7,1,0,,,1,59,,,
12dec17_18nov17_WSB_f2_sp1_20_rev,81,5.4639,0.0675,9,12dec17_18nov17_WSB_f2_sp1_20_rev_9,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,91,4.1762,0.046021,1,12dec17_18nov17_WSB_f2_sp1_21_rev_1,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,123,2.2222,0.018019,10,12dec17_18nov17_WSB_f2_sp1_21_rev_10,1,0,,,2,78,114,,
12dec17_18nov17_WSB_f2_sp1_21_rev,80,2.3881,0.030022,12,12dec17_18nov17_WSB_f2_sp1_21_rev_12,1,0,,,1,59,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,72,1.7647,0.024407,13,12dec17_18nov17_WSB_f2_sp1_21_rev_13,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,88,4.7215,0.05343,15,12dec17_18nov17_WSB_f2_sp1_21_rev_15,1,0,,,1,24,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,106,3.9337,0.037035,16,12dec17_18nov17_WSB_f2_sp1_21_rev_16,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,76,3.7088,0.048773,19,12dec17_18nov17_WSB_f2_sp1_21_rev_19,1,0,,,1,19,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,73,5.1157,0.069941,3,12dec17_18nov17_WSB_f2_sp1_21_rev_3,1,0,,,1,62,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,71,3.871,0.05435,4,12dec17_18nov17_WSB_f2_sp1_21_rev_4,1,0,,,2,23,44,,
12dec17_18nov17_WSB_f2_sp1_21_rev,47,2.8571,0.060411,5,12dec17_18nov17_WSB_f2_sp1_21_rev_5,1,0,,,1,38,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,57,3.4921,0.061312,6,12dec17_18nov17_WSB_f2_sp1_21_rev_6,1,0,,,1,24,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,83,4.8804,0.05913,7,12dec17_18nov17_WSB_f2_sp1_21_rev_7,1,0,,,,,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,109,3.2382,0.029685,8,12dec17_18nov17_WSB_f2_sp1_21_rev_8,1,0,,,1,24,,,
12dec17_18nov17_WSB_f2_sp1_21_rev,130,11.2709,0.086438,9,12dec17_18nov17_WSB_f2_sp1_21_rev_9,1,0,,,1,58,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,105,6.542,0.062156,1,12dec17_18nov17_WSB_f2_sp1_22_rev_1,1,0,,,2,37,84,,
12dec17_18nov17_WSB_f2_sp1_22_rev,148,5.8847,0.039735,10,12dec17_18nov17_WSB_f2_sp1_22_rev_10,1,0,,,2,76,126,,
12dec17_18nov17_WSB_f2_sp1_22_rev,89,5.2209,0.058798,11,12dec17_18nov17_WSB_f2_sp1_22_rev_11,1,0,,,1,46,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,74,2.3728,0.032055,12,12dec17_18nov17_WSB_f2_sp1_22_rev_12,1,0,,,2,21,40,,
12dec17_18nov17_WSB_f2_sp1_22_rev,83,1.875,0.022604,13,12dec17_18nov17_WSB_f2_sp1_22_rev_13,1,0,,,1,40,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,139,2.4242,0.017391,15,12dec17_18nov17_WSB_f2_sp1_22_rev_15,1,0,,,2,20,108,,
12dec17_18nov17_WSB_f2_sp1_22_rev,79,3.7629,0.047344,17,12dec17_18nov17_WSB_f2_sp1_22_rev_17,1,0,,,1,60,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,68,5.5468,0.081999,18,12dec17_18nov17_WSB_f2_sp1_22_rev_18,1,0,,,1,62,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,84,4.8112,0.05739,3,12dec17_18nov17_WSB_f2_sp1_22_rev_3,1,0,,,1,50,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,95,3.4646,0.036386,4,12dec17_18nov17_WSB_f2_sp1_22_rev_4,1,0,,,2,28,65,,
12dec17_18nov17_WSB_f2_sp1_22_rev,186,4.4776,0.024091,5,12dec17_18nov17_WSB_f2_sp1_22_rev_5,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,85,4.1855,0.049423,7,12dec17_18nov17_WSB_f2_sp1_22_rev_7,1,0,,,1,62,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,66,1.6667,0.025314,8,12dec17_18nov17_WSB_f2_sp1_22_rev_8,1,0,,,1,28,,,
12dec17_18nov17_WSB_f2_sp1_22_rev,114,2,0.017589,9,12dec17_18nov17_WSB_f2_sp1_22_rev_9,1,0,,,2,90,97,,
12dec17_18nov17_WSB_f2_sp1_23_rev,63,2.6667,0.042014,1,12dec17_18nov17_WSB_f2_sp1_23_rev_1,1,0,,,1,37,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,65,1.9355,0.029994,10,12dec17_18nov17_WSB_f2_sp1_23_rev_10,1,0,,,1,34,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,110,2.3529,0.021346,11,12dec17_18nov17_WSB_f2_sp1_23_rev_11,1,0,,,1,51,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,81,1.194,0.014671,12,12dec17_18nov17_WSB_f2_sp1_23_rev_12,1,0,,,1,57,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,88,3.1429,0.035524,13,12dec17_18nov17_WSB_f2_sp1_23_rev_13,1,0,,,1,75,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,76,4.0815,0.053443,14,12dec17_18nov17_WSB_f2_sp1_23_rev_14,1,0,,,1,66,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,93,1.5152,0.016241,16,12dec17_18nov17_WSB_f2_sp1_23_rev_16,1,0,,,1,64,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,93,1.5385,0.016552,17,12dec17_18nov17_WSB_f2_sp1_23_rev_17,1,0,,,1,23,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,72,2.5352,0.035273,18,12dec17_18nov17_WSB_f2_sp1_23_rev_18,1,0,,,1,61,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,86,3.5821,0.041542,2,12dec17_18nov17_WSB_f2_sp1_23_rev_2,1,0,,,1,16,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,85,2.8571,0.033765,4,12dec17_18nov17_WSB_f2_sp1_23_rev_4,1,0,,,1,44,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,78,1.4286,0.018338,5,12dec17_18nov17_WSB_f2_sp1_23_rev_5,1,0,,,1,45,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,65,3.0303,0.046771,6,12dec17_18nov17_WSB_f2_sp1_23_rev_6,1,0,,,1,41,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,93,3.1429,0.033758,7,12dec17_18nov17_WSB_f2_sp1_23_rev_7,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,152,4.7839,0.031552,8,12dec17_18nov17_WSB_f2_sp1_23_rev_8,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_23_rev,78,5.0012,0.063916,9,12dec17_18nov17_WSB_f2_sp1_23_rev_9,1,0,,,1,53,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,99,4.2388,0.042616,1,12dec17_18nov17_WSB_f2_sp1_24_rev_1,1,0,,,1,65,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,126,4.2949,0.034099,11,12dec17_18nov17_WSB_f2_sp1_24_rev_11,1,0,,,4,21,35,91,"faint foci  very close together(21, 34, 91, 96)"
12dec17_18nov17_WSB_f2_sp1_24_rev,106,1.6129,0.015266,12,12dec17_18nov17_WSB_f2_sp1_24_rev_12,1,0,,,1,95,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,151,5.5139,0.036624,13,12dec17_18nov17_WSB_f2_sp1_24_rev_13,1,0,,,2,26,98,,
12dec17_18nov17_WSB_f2_sp1_24_rev,101,5.0916,0.050446,14,12dec17_18nov17_WSB_f2_sp1_24_rev_14,1,0,,,2,27,67,,
12dec17_18nov17_WSB_f2_sp1_24_rev,115,4.8412,0.042059,15,12dec17_18nov17_WSB_f2_sp1_24_rev_15,1,0,,,,,,,faint foci
12dec17_18nov17_WSB_f2_sp1_24_rev,80,2.2951,0.028704,16,12dec17_18nov17_WSB_f2_sp1_24_rev_16,1,0,,,1,42,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,129,4.2135,0.032672,17,12dec17_18nov17_WSB_f2_sp1_24_rev_17,1,0,,,1,75,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,103,3.8919,0.037769,18,12dec17_18nov17_WSB_f2_sp1_24_rev_18,1,0,,,2,74,83,,
12dec17_18nov17_WSB_f2_sp1_24_rev,114,2.6866,0.023472,19,12dec17_18nov17_WSB_f2_sp1_24_rev_19,1,0,,,1,32,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,66,5.5266,0.084135,2,12dec17_18nov17_WSB_f2_sp1_24_rev_2,1,1,,,1,33,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,101,5.3256,0.052827,3,12dec17_18nov17_WSB_f2_sp1_24_rev_3,1,0,,,1,84,,,kinda wavy segmentation
12dec17_18nov17_WSB_f2_sp1_24_rev,99,6.6468,0.067095,4,12dec17_18nov17_WSB_f2_sp1_24_rev_4,1,0,,,2,14,69,,
12dec17_18nov17_WSB_f2_sp1_24_rev,120,2.4242,0.020284,5,12dec17_18nov17_WSB_f2_sp1_24_rev_5,1,1,,,1,49,,,
12dec17_18nov17_WSB_f2_sp1_24_rev,114,3.662,0.032096,6,12dec17_18nov17_WSB_f2_sp1_24_rev_6,1,0,,,2,20,97,,
12dec17_18nov17_WSB_f2_sp1_24_rev,85,3.1746,0.037301,8,12dec17_18nov17_WSB_f2_sp1_24_rev_8,1,0,,,2,25,69,,
12dec17_18nov17_WSB_f2_sp1_24_rev,86,3.2258,0.037686,9,12dec17_18nov17_WSB_f2_sp1_24_rev_9,1,0,,,1,68,,,
12dec17_18nov17_WSB_f2_sp1_25_rev,90,5.7168,0.063261,1,12dec17_18nov17_WSB_f2_sp1_25_rev_1,1,1,,,3,23,59,79,
12dec17_18nov17_WSB_f2_sp1_25_rev,122,3.1912,0.026159,11,12dec17_18nov17_WSB_f2_sp1_25_rev_11,1,0,,,2,78,100,,
12dec17_18nov17_WSB_f2_sp1_25_rev,130,24.1247,0.18556,12,12dec17_18nov17_WSB_f2_sp1_25_rev_12,0,,,,,,,,bad segmentation at the end
12dec17_18nov17_WSB_f2_sp1_25_rev,167,6.0812,0.036405,14,12dec17_18nov17_WSB_f2_sp1_25_rev_14,1,0,,,2,55,72,,
12dec17_18nov17_WSB_f2_sp1_25_rev,75,7.1041,0.094512,15,12dec17_18nov17_WSB_f2_sp1_25_rev_15,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_25_rev,76,0.82192,0.01081,2,12dec17_18nov17_WSB_f2_sp1_25_rev_2,1,1,,,2,8,55,,
12dec17_18nov17_WSB_f2_sp1_25_rev,74,2.1875,0.029723,3,12dec17_18nov17_WSB_f2_sp1_25_rev_3,1,0,,,1,66,,,faint foci near cent
12dec17_18nov17_WSB_f2_sp1_25_rev,138,2.6028,0.018826,6,12dec17_18nov17_WSB_f2_sp1_25_rev_6,0,,,,,,,,
12dec17_18nov17_WSB_f2_sp1_25_rev,78,7.0194,0.090471,8,12dec17_18nov17_WSB_f2_sp1_25_rev_8,1,0,,,1,58,,,
12dec17_18nov17_WSB_f2_sp1_25_rev,86,3.6648,0.042858,9,12dec17_18nov17_WSB_f2_sp1_25_rev_9,1,0,,,1,60,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,57,2.5352,0.044708,1,12dec17_18nov17_WSB_f2_sp1_3_rev_1,1,0,,,1,50,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,62,3.887,0.063112,10,12dec17_18nov17_WSB_f2_sp1_3_rev_10,1,0,,,1,58,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,57,3.109,0.054135,11,12dec17_18nov17_WSB_f2_sp1_3_rev_11,1,0,,,1,44,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,70,5.5064,0.078618,12,12dec17_18nov17_WSB_f2_sp1_3_rev_12,1,0,,,1,33,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,71,1.4493,0.020513,13,12dec17_18nov17_WSB_f2_sp1_3_rev_13,1,0,,,1,63,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,92,2.6866,0.029226,15,12dec17_18nov17_WSB_f2_sp1_3_rev_15,1,0,,,1,87,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,77,3.0303,0.039118,16,12dec17_18nov17_WSB_f2_sp1_3_rev_16,1,0,,,1,64,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,46,3.3786,0.073635,17,12dec17_18nov17_WSB_f2_sp1_3_rev_17,1,0,,,1,17,,,
12dec17_18nov17_WSB_f2_sp1_3_rev,70,2.0588,0.029338,18,12dec17_18nov17_WSB_f2_sp1_3_rev_18,1,1,,,1,25,,,
